time,disk_0,disk_1,disk_2,disk_3,disk_4,disk_5,disk_6,disk_7,disk_8,disk_9,disk_10,disk_11,disk_12,disk_13,disk_14,disk_15,disk_16,disk_17,opened, ,tasks_0,tasks_1,tasks_2,tasks_3,tasks_4,tasks_5,tasks_6,tasks_7,tasks_8,tasks_9,tasks_10,tasks_11,tasks_12,tasks_13,tasks_14,tasks_15,tasks_16,tasks_17, ,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16,prob_17
9149,-7,0,0,-7,-7,42,6,10,6,3,0,0,23,0,23,27,3,0,15, ,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1, ,185358.666667,126480.083333,187633.750000,133995.416667,153258.500000,175973.250000,173560.333333,172060.416667,141841.833333,134549.166667,148440.500000,249065.833333,281392.166667,388214.666667,376838.000000,381608.166667,421710.000000,353477.833333
9150,-7,0,0,-7,-7,43,7,11,7,4,0,0,24,0,24,28,4,0,15, ,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1, ,185378.500000,126488.583333,187659.916667,134009.416667,153266.000000,175992.416667,173578.333333,172074.250000,141858.833333,134559.500000,148454.000000,249094.666667,281417.500000,388258.333333,376871.666667,381659.166667,421759.333333,353510.000000
9151,-7,0,1,-7,-7,44,8,12,8,5,0,0,25,1,25,29,5,0,15, ,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1, ,185398.333333,126497.083333,187686.083333,134023.416667,153273.500000,176011.583333,173596.333333,172088.083333,141875.833333,134569.833333,148467.500000,249123.500000,281442.833333,388302.000000,376905.333333,381710.166667,421808.666667,353542.166667
9152,-7,0,2,-7,-7,45,9,13,9,6,0,0,26,2,26,30,6,0,15, ,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1, ,185418.166667,126505.583333,187712.250000,134037.416667,153281.000000,176030.750000,173614.333333,172101.916667,141892.833333,134580.166667,148481.000000,249152.333333,281468.166667,388345.666667,376939.000000,381761.166667,421858.000000,353574.333333
9153,-7,0,3,-7,-7,46,10,14,10,7,0,0,27,3,27,31,7,0,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,185438.000000,126514.083333,187738.416667,134051.416667,153288.500000,176049.916667,173632.333333,172115.750000,141909.833333,134590.500000,148494.500000,249181.166667,281493.500000,388389.333333,376972.666667,381812.166667,421907.333333,353606.500000
9154,-7,1,4,-7,-7,47,11,15,11,8,1,1,28,4,28,32,8,1,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,185457.833333,126522.583333,187764.583333,134065.416667,153296.000000,176069.083333,173650.333333,172129.583333,141926.833333,134600.833333,148508.000000,249210.000000,281518.833333,388433.000000,377006.333333,381863.166667,421956.666667,353638.666667
9155,-7,2,5,-7,-7,48,12,16,12,9,2,2,29,5,29,33,9,2,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,185477.666667,126531.083333,187790.750000,134079.416667,153303.500000,176088.250000,173668.333333,172143.416667,141943.833333,134611.166667,148521.500000,249238.833333,281544.166667,388476.666667,377040.000000,381914.166667,422006.000000,353670.833333
9156,-7,3,6,-7,-7,49,13,17,13,10,3,3,30,6,30,34,10,3,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,185497.500000,126539.583333,187816.916667,134093.416667,153311.000000,176107.416667,173686.333333,172157.250000,141960.833333,134621.500000,148535.000000,249267.666667,281569.500000,388520.333333,377073.666667,381965.166667,422055.333333,353703.000000
9157,-7,4,7,-7,-7,50,14,18,14,11,4,4,31,7,31,35,11,4,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,185517.333333,126548.083333,187843.083333,134107.416667,153318.500000,176126.583333,173704.333333,172171.083333,141977.833333,134631.833333,148548.500000,249296.500000,281594.833333,388564.000000,377107.333333,382016.166667,422104.666667,353735.166667
9158,-7,5,8,-7,-7,51,15,19,15,12,5,5,32,8,32,36,12,5,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,185537.166667,126556.583333,187869.250000,134121.416667,153326.000000,176145.750000,173722.333333,172184.916667,141994.833333,134642.166667,148562.000000,249325.333333,281620.166667,388607.666667,377141.000000,382067.166667,422154.000000,353767.333333
9159,-7,6,9,-7,-7,52,16,20,16,13,6,6,33,9,33,37,13,6,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,185557.000000,126565.083333,187895.416667,134135.416667,153333.500000,176164.916667,173740.333333,172198.750000,142011.833333,134652.500000,148575.500000,249354.166667,281645.500000,388651.333333,377174.666667,382118.166667,422203.333333,353799.500000
9160,-7,7,10,-7,-7,53,17,21,17,14,7,7,34,10,34,38,14,7,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,185576.833333,126573.583333,187921.583333,134149.416667,153341.000000,176184.083333,173758.333333,172212.583333,142028.833333,134662.833333,148589.000000,249383.000000,281670.833333,388695.000000,377208.333333,382169.166667,422252.666667,353831.666667
9161,-7,8,11,-7,-7,54,18,22,18,15,8,8,35,11,35,39,15,8,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,185596.666667,126582.083333,187947.750000,134163.416667,153348.500000,176203.250000,173776.333333,172226.416667,142045.833333,134673.166667,148602.500000,249411.833333,281696.166667,388738.666667,377242.000000,382220.166667,422302.000000,353863.833333
9162,-7,9,12,-6,-7,55,0,23,19,0,9,9,36,12,0,0,0,0,15, ,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,2,1,2, ,185616.500000,126590.583333,187973.916667,134178.416667,153356.000000,176222.416667,173795.333333,172240.250000,142062.833333,134685.500000,148616.000000,249440.666667,281721.500000,388782.333333,377276.666667,382273.166667,422352.333333,353898.000000
9163,-7,10,13,-5,-7,56,0,24,20,0,10,10,37,13,0,0,0,0,15, ,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,2,1,2, ,185636.333333,126599.083333,188000.083333,134193.416667,153363.500000,176241.583333,173814.333333,172254.083333,142079.833333,134697.833333,148629.500000,249469.500000,281746.833333,388826.000000,377311.333333,382326.166667,422402.666667,353932.166667
9164,-7,11,14,-4,-7,57,0,25,0,0,0,11,38,0,0,0,0,0,15, ,0,0,0,1,0,0,2,0,1,2,1,0,0,1,4,3,1,3, ,185656.166667,126607.583333,188026.250000,134208.416667,153371.000000,176260.750000,173834.333333,172267.916667,142097.833333,134710.166667,148644.000000,249498.333333,281772.166667,388870.666667,377348.000000,382380.166667,422453.000000,353966.333333
9165,-7,12,15,-3,-7,58,0,26,0,0,0,12,39,0,0,0,0,0,15, ,0,0,0,1,0,0,1,0,1,1,1,0,0,1,3,2,0,2, ,185676.000000,126616.083333,188052.416667,134223.416667,153378.500000,176279.916667,173854.333333,172281.750000,142115.833333,134722.500000,148658.500000,249527.166667,281797.500000,388915.333333,377384.666667,382434.166667,422503.333333,354000.500000
9166,-7,13,16,-2,-7,59,0,27,0,0,0,13,40,0,0,0,1,0,15, ,0,0,0,1,0,0,1,0,1,1,1,0,0,1,3,2,0,2, ,185695.833333,126624.583333,188078.583333,134238.416667,153386.000000,176299.083333,173874.333333,172295.583333,142133.833333,134734.833333,148673.000000,249556.000000,281822.833333,388960.000000,377421.333333,382488.166667,422552.666667,354034.666667
9167,-7,14,17,-1,-7,60,0,28,0,0,0,14,41,0,0,0,2,0,15, ,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,0,2, ,185715.666667,126633.083333,188104.750000,134253.416667,153393.500000,176318.250000,173894.333333,172309.416667,142151.833333,134747.166667,148687.500000,249584.833333,281848.166667,389004.666667,377458.000000,382542.166667,422602.000000,354068.833333
9168,-7,15,18,0,-7,-7,0,29,1,0,1,15,42,1,0,0,3,0,15, ,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,0,2, ,185735.500000,126641.583333,188130.916667,134268.416667,153401.000000,176337.416667,173914.333333,172323.250000,142169.833333,134759.500000,148702.000000,249613.666667,281873.500000,389049.333333,377494.666667,382596.166667,422651.333333,354103.000000
9169,-7,16,19,0,-7,-7,0,30,2,0,2,16,43,2,0,0,4,0,15, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1, ,185755.333333,126650.083333,188157.083333,134283.416667,153408.500000,176356.583333,173934.333333,172337.083333,142187.833333,134771.833333,148716.500000,249642.500000,281898.833333,389094.000000,377531.333333,382650.166667,422700.666667,354137.166667
9170,-7,17,20,0,-7,-7,1,31,3,1,3,0,0,0,0,0,0,0,15, ,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,3,1,3, ,185775.166667,126658.583333,188183.250000,134298.416667,153416.000000,176375.750000,173954.333333,172350.916667,142205.833333,134784.166667,148731.000000,249672.333333,281925.166667,389139.666667,377570.000000,382706.166667,422751.000000,354173.333333
9171,-7,18,21,0,-7,-7,2,32,4,2,4,0,0,0,0,0,0,0,15, ,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,3,1,3, ,185795.000000,126667.083333,188209.416667,134313.416667,153423.500000,176394.916667,173974.333333,172364.750000,142223.833333,134796.500000,148745.500000,249702.166667,281951.500000,389185.333333,377608.666667,382762.166667,422801.333333,354209.500000
9172,-7,19,22,0,-7,-7,3,33,5,3,5,0,0,0,0,0,0,0,15, ,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,3,1,3, ,185814.833333,126675.583333,188235.583333,134328.416667,153431.000000,176414.083333,173994.333333,172378.583333,142241.833333,134808.833333,148760.000000,249732.000000,281977.833333,389231.000000,377647.333333,382818.166667,422851.666667,354245.666667
9173,-7,20,23,1,-7,-7,4,34,6,4,6,0,0,0,0,0,0,0,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2, ,185834.666667,126684.083333,188261.750000,134343.416667,153438.500000,176433.250000,174014.333333,172392.416667,142259.833333,134821.166667,148774.500000,249761.833333,282004.166667,389276.666667,377686.000000,382874.166667,422902.000000,354281.833333
9174,-7,21,24,2,-7,-7,5,35,7,5,7,1,1,1,0,0,1,0,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2, ,185854.500000,126692.583333,188287.916667,134358.416667,153446.000000,176452.416667,174034.333333,172406.250000,142277.833333,134833.500000,148789.000000,249791.666667,282030.500000,389322.333333,377724.666667,382930.166667,422952.333333,354318.000000
9175,-7,22,25,3,-7,-7,6,36,8,6,8,2,2,2,0,0,2,0,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2, ,185874.333333,126701.083333,188314.083333,134373.416667,153453.500000,176471.583333,174054.333333,172420.083333,142295.833333,134845.833333,148803.500000,249821.500000,282056.833333,389368.000000,377763.333333,382986.166667,423002.666667,354354.166667
9176,-7,23,26,4,-7,-7,7,37,9,7,9,3,3,3,0,0,3,0,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2, ,185894.166667,126709.583333,188340.250000,134388.416667,153461.000000,176490.750000,174074.333333,172433.916667,142313.833333,134858.166667,148818.000000,249851.333333,282083.166667,389413.666667,377802.000000,383042.166667,423053.000000,354390.333333
9177,-7,24,27,5,-7,-7,8,38,10,8,10,4,4,4,0,0,4,0,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1, ,185914.000000,126718.083333,188366.416667,134403.416667,153468.500000,176509.916667,174094.333333,172447.750000,142331.833333,134870.500000,148832.500000,249881.166667,282109.500000,389459.333333,377840.666667,383098.166667,423103.333333,354426.500000
9178,-7,25,28,0,-6,-6,0,0,0,9,11,5,5,5,0,0,5,0,15, ,0,0,0,1,2,2,1,3,1,0,0,0,0,0,2,1,0,1, ,185933.833333,126726.583333,188392.583333,134419.416667,153478.000000,176531.083333,174115.333333,172464.583333,142350.833333,134882.833333,148847.000000,249911.000000,282135.833333,389505.000000,377879.333333,383154.166667,423153.666667,354462.666667
9179,-7,26,29,0,-5,-5,0,0,0,10,12,6,6,6,0,0,6,0,15, ,0,0,0,1,2,2,1,3,1,0,0,0,0,0,2,1,0,1, ,185953.666667,126735.083333,188418.750000,134435.416667,153487.500000,176552.250000,174136.333333,172481.416667,142369.833333,134895.166667,148861.500000,249940.833333,282162.166667,389550.666667,377918.000000,383210.166667,423204.000000,354498.833333
9180,-7,27,30,0,-4,-4,0,0,0,11,13,7,7,7,0,0,7,0,15, ,0,0,0,1,2,2,1,3,1,0,0,0,0,0,2,1,0,1, ,185973.500000,126743.583333,188444.916667,134451.416667,153497.000000,176573.416667,174157.333333,172498.250000,142388.833333,134907.500000,148876.000000,249970.666667,282188.500000,389596.333333,377956.666667,383266.166667,423254.333333,354535.000000
9181,-7,28,31,0,-3,-3,0,0,0,12,14,8,8,8,0,0,8,0,15, ,0,0,0,0,2,2,0,2,0,0,0,0,0,0,1,0,0,0, ,185993.333333,126752.083333,188471.083333,134467.416667,153506.500000,176594.583333,174178.333333,172515.083333,142407.833333,134919.833333,148890.500000,250000.500000,282214.833333,389642.000000,377995.333333,383322.166667,423304.666667,354571.166667
9182,-7,29,32,1,-2,-2,1,0,1,13,15,9,9,9,0,1,9,1,15, ,0,0,0,0,2,2,0,2,0,0,0,0,0,0,1,0,0,0, ,186013.166667,126760.583333,188497.250000,134483.416667,153516.000000,176615.750000,174199.333333,172531.916667,142426.833333,134932.166667,148905.000000,250030.333333,282241.166667,389687.666667,378034.000000,383378.166667,423355.000000,354607.333333
9183,-7,30,33,2,-1,-1,2,0,2,14,16,10,10,10,0,2,10,2,15, ,0,0,0,0,2,2,0,2,0,0,0,0,0,0,1,0,0,0, ,186033.000000,126769.083333,188523.416667,134499.416667,153525.500000,176636.916667,174220.333333,172548.750000,142445.833333,134944.500000,148919.500000,250060.166667,282267.500000,389733.333333,378072.666667,383434.166667,423405.333333,354643.500000
9184,-7,31,34,3,0,0,3,0,3,15,17,11,11,11,0,3,11,3,17, ,0,0,0,0,2,2,0,2,0,0,0,0,0,0,1,0,0,0, ,186052.833333,126777.583333,188548.583333,134515.416667,153535.000000,176657.416667,174241.333333,172565.583333,142464.833333,134956.833333,148932.000000,250090.000000,282293.833333,389779.000000,378111.333333,383489.833333,423455.666667,354679.666667
9185,-7,32,35,4,0,0,4,0,4,16,18,12,12,12,0,4,12,4,17, ,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0, ,186072.666667,126786.083333,188573.750000,134531.416667,153544.500000,176677.916667,174262.333333,172582.416667,142483.833333,134969.166667,148944.500000,250119.833333,282320.166667,389824.666667,378150.000000,383545.500000,423506.000000,354715.833333
9186,-7,33,36,5,0,0,5,0,5,17,19,13,13,13,1,5,13,5,17, ,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0, ,186092.500000,126794.583333,188598.916667,134547.416667,153554.000000,176698.416667,174283.333333,172599.250000,142502.833333,134981.500000,148957.000000,250149.666667,282346.500000,389870.333333,378188.666667,383601.166667,423556.333333,354752.000000
9187,-7,34,37,6,0,0,6,0,6,18,20,14,14,14,2,6,14,6,17, ,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0, ,186112.333333,126803.083333,188624.083333,134563.416667,153563.500000,176718.916667,174304.333333,172616.083333,142521.833333,134993.833333,148969.500000,250179.500000,282372.833333,389916.000000,378227.333333,383656.833333,423606.666667,354788.166667
9188,-7,35,38,7,0,0,7,0,7,19,21,15,15,15,3,7,15,7,17, ,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0, ,186132.166667,126811.583333,188649.250000,134579.416667,153573.000000,176739.416667,174325.333333,172632.916667,142540.833333,135006.166667,148982.000000,250209.333333,282399.166667,389961.666667,378266.000000,383712.500000,423657.000000,354824.333333
9189,-7,36,39,8,0,0,8,0,8,20,22,16,16,16,4,8,16,8,17, ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0, ,186152.000000,126820.083333,188674.416667,134595.416667,153582.500000,176759.916667,174346.333333,172649.750000,142559.833333,135018.500000,148994.500000,250239.166667,282425.500000,390007.333333,378304.666667,383768.166667,423707.333333,354860.500000
9190,-7,37,40,9,0,0,9,1,9,21,23,17,17,17,5,9,17,9,17, ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0, ,186171.833333,126828.583333,188699.583333,134611.416667,153592.000000,176780.416667,174367.333333,172666.583333,142578.833333,135030.833333,149007.000000,250269.000000,282451.833333,390053.000000,378343.333333,383823.833333,423757.666667,354896.666667
9191,-7,38,41,10,0,0,10,2,10,22,24,18,18,18,6,10,18,10,17, ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0, ,186191.666667,126837.083333,188724.750000,134627.416667,153601.500000,176800.916667,174388.333333,172683.416667,142597.833333,135043.166667,149019.500000,250298.833333,282478.166667,390098.666667,378382.000000,383879.500000,423808.000000,354932.833333
9192,-7,39,42,11,0,0,11,3,11,23,25,19,19,19,7,11,19,11,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,186211.500000,126845.583333,188749.916667,134643.416667,153611.000000,176821.416667,174409.333333,172700.250000,142616.833333,135055.500000,149032.000000,250328.666667,282504.500000,390144.333333,378420.666667,383935.166667,423858.333333,354969.000000
9193,-7,40,43,12,1,1,12,4,12,24,26,20,20,20,8,12,20,12,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,186231.333333,126854.083333,188775.083333,134659.416667,153620.500000,176841.916667,174430.333333,172717.083333,142635.833333,135067.833333,149044.500000,250358.500000,282530.833333,390190.000000,378459.333333,383990.833333,423908.666667,355005.166667
9194,-7,41,44,13,2,2,13,5,13,25,27,21,21,21,9,13,21,13,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,186251.166667,126862.583333,188800.250000,134675.416667,153630.000000,176862.416667,174451.333333,172733.916667,142654.833333,135080.166667,149057.000000,250388.333333,282557.166667,390235.666667,378498.000000,384046.500000,423959.000000,355041.333333
9195,-7,42,45,14,3,3,14,6,14,26,28,22,22,22,10,14,22,14,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,186271.000000,126871.083333,188825.416667,134691.416667,153639.500000,176882.916667,174472.333333,172750.750000,142673.833333,135092.500000,149069.500000,250418.166667,282583.500000,390281.333333,378536.666667,384102.166667,424009.333333,355077.500000
9196,-7,43,46,15,4,4,15,7,15,27,29,23,23,23,11,15,23,15,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,186290.833333,126879.583333,188850.583333,134707.416667,153649.000000,176903.416667,174493.333333,172767.583333,142692.833333,135104.833333,149082.000000,250448.000000,282609.833333,390327.000000,378575.333333,384157.833333,424059.666667,355113.666667
9197,-7,44,47,16,5,5,16,8,16,28,30,24,24,24,12,16,24,16,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,186310.666667,126888.083333,188875.750000,134723.416667,153658.500000,176923.916667,174514.333333,172784.416667,142711.833333,135117.166667,149094.500000,250477.833333,282636.166667,390372.666667,378614.000000,384213.500000,424110.000000,355149.833333
9198,-7,45,48,17,6,6,17,9,17,29,31,25,25,25,13,17,25,17,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,186330.500000,126896.583333,188900.916667,134739.416667,153668.000000,176944.416667,174535.333333,172801.250000,142730.833333,135129.500000,149107.000000,250507.666667,282662.500000,390418.333333,378652.666667,384269.166667,424160.333333,355186.000000
9199,-7,46,49,18,7,7,18,10,18,30,32,26,26,26,14,18,26,18,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,186350.333333,126905.083333,188926.083333,134755.416667,153677.500000,176964.916667,174556.333333,172818.083333,142749.833333,135141.833333,149119.500000,250537.500000,282688.833333,390464.000000,378691.333333,384324.833333,424210.666667,355222.166667
9200,-7,47,50,19,8,8,19,11,19,31,33,27,27,27,15,19,27,19,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,186370.166667,126913.583333,188951.250000,134771.416667,153687.000000,176985.416667,174577.333333,172834.916667,142768.833333,135154.166667,149132.000000,250567.333333,282715.166667,390509.666667,378730.000000,384380.500000,424261.000000,355258.333333
9201,-7,48,51,20,9,9,20,12,20,32,34,28,28,28,16,20,28,20,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,186390.000000,126922.083333,188976.416667,134787.416667,153696.500000,177005.916667,174598.333333,172851.750000,142787.833333,135166.500000,149144.500000,250597.166667,282741.500000,390555.333333,378768.666667,384436.166667,424311.333333,355294.500000
9202,-7,49,52,21,10,10,21,13,21,33,35,29,29,29,17,21,29,21,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,186409.833333,126930.583333,189001.583333,134803.416667,153706.000000,177026.416667,174619.333333,172868.583333,142806.833333,135178.833333,149157.000000,250627.000000,282767.833333,390601.000000,378807.333333,384491.833333,424361.666667,355330.666667
9203,-7,50,53,22,11,0,22,14,22,34,36,30,30,30,18,22,30,22,17, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,186429.666667,126939.083333,189026.750000,134819.416667,153715.500000,177047.916667,174640.333333,172885.416667,142825.833333,135191.166667,149169.500000,250656.833333,282794.166667,390646.666667,378846.000000,384547.500000,424412.000000,355366.833333
9204,-7,51,54,23,12,0,23,15,23,35,37,31,31,31,19,23,31,23,17, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,186449.500000,126947.583333,189051.916667,134835.416667,153725.000000,177069.416667,174661.333333,172902.250000,142844.833333,135203.500000,149182.000000,250686.666667,282820.500000,390692.333333,378884.666667,384603.166667,424462.333333,355403.000000
9205,-7,52,55,24,13,0,24,16,24,36,38,32,32,32,20,24,32,24,17, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,186469.333333,126956.083333,189077.083333,134851.416667,153734.500000,177090.916667,174682.333333,172919.083333,142863.833333,135215.833333,149194.500000,250716.500000,282846.833333,390738.000000,378923.333333,384658.833333,424512.666667,355439.166667
9206,-7,53,56,25,14,0,25,17,25,37,39,33,33,33,21,25,33,25,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,186489.166667,126964.583333,189102.250000,134867.416667,153744.000000,177112.416667,174703.333333,172935.916667,142882.833333,135228.166667,149207.000000,250746.333333,282873.166667,390783.666667,378962.000000,384714.500000,424563.000000,355475.333333
9207,-7,54,57,26,15,1,26,18,26,38,40,34,34,34,22,26,34,26,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,186508.000000,126972.083333,189127.416667,134883.416667,153753.500000,177133.916667,174724.333333,172952.750000,142901.833333,135240.500000,149219.500000,250776.166667,282899.500000,390829.333333,379000.666667,384770.166667,424613.333333,355511.500000
9208,-7,55,58,27,16,2,27,19,27,39,41,35,35,35,23,27,35,27,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,186526.833333,126979.583333,189152.583333,134899.416667,153763.000000,177155.416667,174745.333333,172969.583333,142920.833333,135252.833333,149232.000000,250806.000000,282925.833333,390875.000000,379039.333333,384825.833333,424663.666667,355547.666667
9209,-7,0,59,0,17,3,28,20,28,40,42,0,36,36,24,28,36,28,17, ,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0, ,186545.666667,126987.416667,189177.750000,134915.416667,153772.500000,177176.916667,174766.333333,172986.416667,142939.833333,135265.166667,149244.500000,250838.000000,282952.166667,390920.666667,379078.000000,384881.500000,424714.000000,355583.833333
9210,-7,0,60,0,18,4,29,21,29,41,43,0,37,37,25,29,37,29,17, ,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0, ,186564.500000,126995.250000,189202.916667,134931.416667,153782.000000,177198.416667,174787.333333,173003.250000,142958.833333,135277.500000,149257.000000,250870.000000,282978.500000,390966.333333,379116.666667,384937.166667,424764.333333,355620.000000
9211,-7,0,-7,0,19,5,30,22,30,42,44,0,38,38,26,30,38,30,16, ,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0, ,186583.333333,127003.083333,189228.083333,134947.416667,153791.500000,177219.916667,174808.333333,173020.083333,142977.833333,135289.833333,149269.500000,250902.000000,283004.833333,391012.000000,379155.333333,384992.833333,424814.666667,355656.166667
